id;name;color;description;category;brand;wholesale_price;image_url
179323;Ballet flats  ;green;Elegant women's ballerinas on a slight rise. A striking application on the front gives these shoes a unique style.... This is an exceptional shapely model with a delicate pointed nose. They should be in every woman's closet! External material - ecological suede.;Ballet Flats, Ballet Pumps for Women;Inello;10.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_977140.jpg
165235;Heel sandals  ;beige;Women's suede sandals. This timeless model is a must-have in every woman's closet. Wide 6,5 cm heel will ensure your comfort while walking and adjustable clasp emphasizes your ankle... Do not wait and order them today! External material ? ecological suede.;Sandals & Flip-Flops for Women;Inello;13.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_935625.jpg
165251;Sandals  ;brown;Women's sandals on low heel ? 4 cm. This model with minimalistic cut is a perfect proposition for women who appreciate classic solutions. If you are looking for comfortable shoes, you just found it... Put them on and you will see for yourself : ). External material ? ecological leather.;Sandals & Flip-Flops for Women;Inello;8.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_935689.jpg
179389;Flip-flops  ;green;Women's veneer flip-flops. If you love bold combinations then this insane model with a snake skin motif with studs is made for you : ) You will definitely draw attention to yourself! Outer material ? ecological leather.;Sandals & Flip-Flops for Women;Inello;5.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_977388.jpg
160573;Snow boots  ;beige;Women's suede snow boots ? emusy. Looking for perfect boots for the winter? Bet on this model, insulated with thick fur, and you won't be scared of the cold! The back of upper is decorated with lovely bows, which give the shoes a unique charm... Do not wait and order them now: ) Outer material - ecological suede.;Women`s Ankle Boots & Booties;Inello;10.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_922268.jpg
179405;Block heel pumps  ;brown;Women's pumps on a low heel with a fastening around the ankle. The tapered nose gives the shoes a graceful look, and the wide heel of 6 cm height ensures high comfort. You will successfully wear them for more than one occasion, or even without an occasion. Outer material ? fabric.;High Heel Pumps;Inello;17.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_977452.jpg
154384;Sandals  ;yellow;Women's sandals on a flat heel. This model impresses with beautifully shimmering finish and snake skin motif, which will perfectly emphasize your summer tan... See for yourself that these shoes are a dream! Outer material ? ecological leather.;Sandals & Flip-Flops for Women;Inello;7.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_905374.jpg
129548;Sport Shoes  ;beige;Women's lace-up sports shoes. Fashionable accessories with mesh on the front and the color combination is very timely, and originality is given to them by the modern sole. We love such solutions! Bet on this model today : ) The interior is lined with fabric. External material ? ecological leather + fabric.;Women`s Athletic Shoes, Trainers, Sneakers;Inello;11.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_837620.jpg
154433;Sandals  ;red;Women's sandals on a flat heel. The gold application with a pearl on the midfoot beautifully highlights it.... They have a very soft inner insole, which makes you love them even more: ) You will surely create many successful stylizations with them! Outer material - ecological leather.;Sandals & Flip-Flops for Women;Inello;6.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_905569.jpg
171083;Officer boots  ;black;Women's boots on a high sole. Their simple military-style design is highlighted by a matte finish. They are an absolute hit of this season! Through the entire length of the upper they have a convenient zipper closure, which ensures comfortable putting on. They are made of organic leather, on a foam lining.;Over the Knee High Boots, Thigh High Boots;Inello;23.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_952774.jpg
154464;Flip-flops  ;green;Women's flip-flops - espadrilles. These are ideal shoes for fans of fashionable solutions that work in every situation! Their classic design is highlighted by a perforated texture at the front and a woven linen string sole. They are made of ecological suede and the inside is lined with fabric.;Sandals & Flip-Flops for Women;Inello;4.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_905693.jpg
160705;Snow boots  ;grey;Women's snow boots ? emusy on high sole. If you are looking for perfect boots for winter, choose this model, insulated with thick fur - you won't regret it! Back of upper is decorated with charming bows... You will fall in love with them : ) Outer material - ecological suede.;Women`s Ankle Boots & Booties;Inello;14.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_922631.jpg
171099;Heel boots  ;black;Women's veneer boots. The unique charm of this model lies in its simple cut.... Heel height of 8 cm will slenderize your silhouette, but also attract the eyes - it has a subtle gold finish.  They must be on your must have list : ) Through the entire length of the upper they have a convenient zipper closure, which makes them easy to put on. They are made of eco leather, on a foam lining.;Over the Knee High Boots, Thigh High Boots;Inello;33.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_952838.jpg
154512;Flip-flops  ;red;Cotton women's flip-flops on a cork sole. Beautiful bow on the front will attract all eyes.... : ) They will surely be a decoration of your summer stylizations. Profiled inner insert will make you feel comfortable during long walks - check it yourself! External material ? fabric.;Sandals & Flip-Flops for Women;Inello;4.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_905884.jpg
171115;Boots  ;black;Women's boots ? glans on a protector. If you are a fan of timeless black and military look, this model is made for you! They are classically laced, so you can perfectly adjust them to your foot's stance, but they also have a zipper closure on the side of the upper. They are made of ecological leather and lined with soft fur inside.;Women`s Ankle Boots & Booties;Inello;24.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_952902.jpg
165489;Sport Shoes  ;black;Women's sports shoes on a high sole. This most fashionable model is a perfect combination of comfort and must have season - massive sole. Unusual combination of eco leather and eco suede emphasizes the original character of these shoes. The interior is lined with fabric. External material ? ecological suede + fabric.;Women`s Athletic Shoes, Trainers, Sneakers;Inello;16.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_936267.jpg
165508;Sport Shoes  ;grey;Women's lace-up sports shoes. Feel the spring euphoria with us and let you enjoy the most fashionable color combination. Classic cut is always on trend, plus they provide comfort on every step... We've already lost our heads for them! The inside of shoes is lined with fabric. External material - fabric + ecological leather + ecological suede.;Women`s Athletic Shoes, Trainers, Sneakers;Inello;14.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_936341.jpg
165525;Sandals  ;pink;Women's sandals on a flat sole. The model features a classic cut with gold applique that will beautifully highlight your summer tan... You will fall in love with these sandals at first sight! Give them a chance to conquer your closet : ) Outer material ? ecological leather.;Sandals & Flip-Flops for Women;Inello;15.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_936407.jpg
188175;Jodhpur boot  ;black;Women's suede boots ? Protector-supported slippers. The model with an elastic side insert referring to the slippers and a contrasting accent will attract attention : ) You will feel fashionable and comfortable in these boots, as they have a practical zipper closure. They are made of eco-suede, and the interior is lined with soft fur.;Women`s Ankle Boots & Booties;Inello;27.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_1003089.jpg
165541;Sport Shoes  ;yellow;Women's two-tone sneakers. White shoes with contrasting inserts are a must have in every closet : ) Design of this model is inspired by classic, timeless solutions which are always on top. The inside of shoes is lined with fabric. External material ? ecological leather.;Women`s Athletic Shoes, Trainers, Sneakers;Inello;11.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_936471.jpg
188191;Musketeer boots  ;brown;Women's suede bowler boots on a wide heel with a height of 5 cm. The shoes are distinguished by a classic and graceful cut with tapered nose.... Practical zipper closure will ensure quick and effortless putting on. Do not wait and order them today : ) Outer material - ecological suede.;Over the Knee High Boots, Thigh High Boots;Inello;22.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_1003153.jpg
165559;Sandals  ;white;Women's sandals with a flat heel. In this unique model with striking studs you will attract all eyes: ) They will be a great addition to many stylings ... Flat sandals are perfect for women who appreciate comfort. Outer material ? ecological leather + fabric.;Sandals & Flip-Flops for Women;Inello;10.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_936542.jpg
188207;Boots  ;black;Lacquered women's boots - baggers on a protector. The practical zipper closure on the side of the upper ensures comfortable putting on, and thanks to the classic lacing, the boots can be perfectly adjusted to the foot. The lacquered finish gives them extravagance. The interior of the shoes is lined with soft fur. Outer material - lacquered ecological leather.;Women`s Ankle Boots & Booties;Inello;27.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_1003217.jpg
